mine_id,state,mine_type,contractor,year,accident_category,fatal
2GQ,,metal_nonmetal,False,2023,Caught Between,False
5DL,UT,metal_nonmetal,False,2023,Powered Tools,False
8SK,ME,metal_nonmetal,False,2023,Caught Between,False
A01,AL,metal_nonmetal,False,2023,Electrical,False
A1727,,metal_nonmetal,False,2023,Powered Haulage,False
A5566,ME,metal_nonmetal,False,2023,Powered Tools,False
A5566,,metal_nonmetal,False,2023,Machinery,False
A5566,UT,metal_nonmetal,False,2023,Powered Tools,False
A5566,FL,metal_nonmetal,False,2023,Caught Between,False
A5566,UT,metal_nonmetal,False,2023,Machinery,False
A5566,,metal_nonmetal,False,2023,Powered Tools,False
A7147,,metal_nonmetal,False,2023,Machinery,True
A8664,FL,metal_nonmetal,False,2023,Electrical,False
A8972,,metal_nonmetal,False,2023,Explosives,False
A9377,,metal_nonmetal,False,2023,Explosives,False
B0034,UT,metal_nonmetal,False,2023,Powered Tools,False
B0034,,metal_nonmetal,False,2023,Electrical,False
B0034,UT,metal_nonmetal,False,2023,Electrical,False
B0424,FL,metal_nonmetal,False,2023,Handling Materials,False
B3450,,metal_nonmetal,False,2023,Powered Tools,False
B3450,AL,metal_nonmetal,False,2023,Powered Tools,False
B3450,UT,metal_nonmetal,False,2023,Powered Tools,False
B3450,AL,metal_nonmetal,False,2023,Powered Tools,False
B4028,ME,metal_nonmetal,False,2023,Powered Tools,False
B4028,ME,metal_nonmetal,False,2023,Powered Tools,False
B4028,ME,metal_nonmetal,False,2023,Explosives,False
B4839,,metal_nonmetal,False,2023,Machinery,False
B5799,,metal_nonmetal,False,2023,Slip/Fall,False
B7166,,metal_nonmetal,False,2023,Caught Between,False
B7523,,metal_nonmetal,False,2023,Powered Tools,False
B7529,,metal_nonmetal,False,2023,Slip/Fall,False
B8095,ME,metal_nonmetal,False,2023,Explosives,False
B84,AL,metal_nonmetal,False,2023,Explosives,False
C1216,FL,metal_nonmetal,False,2023,Machinery,False
C1216,FL,metal_nonmetal,False,2023,Powered Tools,False
C1216,FL,metal_nonmetal,False,2023,Powered Tools,False
C1560,SD,metal_nonmetal,False,2023,Explosives,False
C1845,MN,metal_nonmetal,False,2023,Powered Haulage,False
C1845,MN,metal_nonmetal,False,2023,Powered Tools,False
C19,,metal_nonmetal,False,2023,Powered Tools,False
C19,,metal_nonmetal,False,2023,Powered Haulage,False
C19,,metal_nonmetal,False,2023,Powered Tools,False
C2627,,metal_nonmetal,False,2023,Explosives,False
C2627,,metal_nonmetal,False,2023,Powered Tools,False
C2627,,metal_nonmetal,False,2023,Electrical,False
C2627,,metal_nonmetal,False,2023,Powered Tools,False
C2627,,metal_nonmetal,False,2023,Powered Haulage,False
C2627,,metal_nonmetal,False,2023,Powered Haulage,False
C3662,,metal_nonmetal,False,2023,Electrical,False
C3953,MD,metal_nonmetal,False,2023,Electrical,True
C5042,FL,metal_nonmetal,False,2023,Caught Between,False
C5390,UT,metal_nonmetal,False,2023,Powered Tools,False
C5402,MN,metal_nonmetal,False,2023,Powered Tools,True
CV6,UT,metal_nonmetal,False,2023,Caught Between,False
D479,MN,metal_nonmetal,False,2023,Electrical,False
D4E,UT,metal_nonmetal,False,2023,Electrical,False
DL2,AL,metal_nonmetal,False,2023,Electrical,False
F457,,metal_nonmetal,False,2023,Powered Haulage,False
G426,UT,metal_nonmetal,False,2023,Powered Tools,False
ICS,,metal_nonmetal,False,2023,Machinery,False
KV9,AL,metal_nonmetal,False,2023,Powered Tools,False
KV9,AL,metal_nonmetal,False,2023,Powered Tools,False
M2B,UT,metal_nonmetal,False,2023,Powered Tools,False
M837,WY,metal_nonmetal,False,2023,Powered Haulage,False
MVK,,metal_nonmetal,False,2023,Electrical,False
MVK,,metal_nonmetal,False,2023,Electrical,False
MVK,,metal_nonmetal,False,2023,Powered Tools,False
MVK,UT,metal_nonmetal,False,2023,Powered Tools,False
MVK,,metal_nonmetal,False,2023,Machinery,False
MVK,AL,metal_nonmetal,False,2023,Powered Tools,False
MVK,UT,metal_nonmetal,False,2023,Machinery,False
MVK,UT,metal_nonmetal,False,2023,Explosives,False
MVK,AL,metal_nonmetal,False,2023,Powered Tools,False
MVK,,metal_nonmetal,False,2023,Powered Haulage,False
MVK,UT,metal_nonmetal,False,2023,Electrical,False
MVK,,metal_nonmetal,False,2023,Powered Tools,False
MVK,,metal_nonmetal,False,2023,Explosives,False
MVK,ME,metal_nonmetal,False,2023,Powered Tools,False
P4D,MD,metal_nonmetal,False,2023,Machinery,False
R052,MN,metal_nonmetal,False,2023,Electrical,False
RL6,,metal_nonmetal,False,2023,Machinery,False
S956,AL,metal_nonmetal,False,2023,Electrical,False
S956,NY,metal_nonmetal,False,2023,Powered Tools,False
S956,ME,metal_nonmetal,False,2023,Electrical,False
SB9,,metal_nonmetal,False,2023,Machinery,False
T23,,metal_nonmetal,False,2023,Electrical,False
T23,,metal_nonmetal,False,2023,Explosives,False
U451,,metal_nonmetal,False,2023,Machinery,False
UKL,SC,metal_nonmetal,False,2023,Powered Tools,False
UKL,,metal_nonmetal,False,2023,Powered Tools,False
VM3,,metal_nonmetal,False,2023,Explosives,False
VM3,WY,metal_nonmetal,False,2023,Powered Tools,False
VSV,,metal_nonmetal,False,2023,Machinery,False
W314,ME,metal_nonmetal,False,2023,Electrical,False
X142,,metal_nonmetal,False,2023,Electrical,False
X142,,metal_nonmetal,False,2023,Powered Tools,False
XYL,,metal_nonmetal,False,2023,Caught Between,False
Y064,UT,metal_nonmetal,False,2023,Machinery,False
Y746,MN,metal_nonmetal,False,2023,Machinery,False
YRL,WY,metal_nonmetal,False,2023,Powered Tools,False
YSB,MT,metal_nonmetal,False,2023,Powered Tools,False
Z132,UT,metal_nonmetal,False,2023,Explosives,False
Z132,UT,metal_nonmetal,False,2023,Powered Tools,False
0100003,AL,metal_nonmetal,False,2018,Machinery,False
0100011,AL,metal_nonmetal,False,2018,Machinery,False
0100011,AL,metal_nonmetal,False,2018,Powered Haulage,False
0100011,AL,metal_nonmetal,False,2018,Machinery,False
0100013,AL,metal_nonmetal,False,2018,Powered Tools,False
0100027,AL,metal_nonmetal,False,2018,Machinery,False
0100040,AL,metal_nonmetal,False,2018,Machinery,False
0100040,AL,metal_nonmetal,False,2018,Explosives,False
0100040,AL,metal_nonmetal,False,2018,Explosives,False
0100043,AL,metal_nonmetal,False,2018,Caught Between,False
0100130,AL,metal_nonmetal,False,2018,Powered Tools,False
0100634,AL,metal_nonmetal,False,2018,Powered Haulage,False
0101138,AL,metal_nonmetal,False,2018,Explosives,False
0102014,AL,metal_nonmetal,False,2018,Machinery,False
0102660,AL,metal_nonmetal,False,2018,Caught Between,False
0102743,AL,metal_nonmetal,False,2018,Machinery,False
0102743,AL,metal_nonmetal,False,2018,Powered Haulage,False
0103154,AL,metal_nonmetal,False,2018,Powered Haulage,False
0200024,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200024,CA,metal_nonmetal,False,2018,Powered Tools,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Powered Tools,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200024,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Machinery,False
0200024,CA,metal_nonmetal,False,2018,Explosives,False
0200112,CA,metal_nonmetal,False,2018,Electrical,False
0200112,CA,metal_nonmetal,False,2018,Machinery,False
0200134,CA,metal_nonmetal,False,2018,Electrical,False
0200135,CA,metal_nonmetal,False,2018,Explosives,False
0200135,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200135,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200135,CA,metal_nonmetal,False,2018,Caught Between,False
0200135,CA,metal_nonmetal,False,2018,Slip/Fall,False
0200135,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200135,CA,metal_nonmetal,False,2018,Explosives,False
0200135,CA,metal_nonmetal,False,2018,Machinery,False
0200135,CA,metal_nonmetal,False,2018,Other/Unknown,False
0200135,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200137,CA,metal_nonmetal,False,2018,Powered Tools,False
0200137,CA,metal_nonmetal,False,2018,Machinery,False
0200137,CA,metal_nonmetal,False,2018,Machinery,False
0200137,CA,metal_nonmetal,False,2018,Explosives,False
0200137,CA,metal_nonmetal,False,2018,Explosives,False
0200137,CA,metal_nonmetal,False,2018,Electrical,False
0200137,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200137,CA,metal_nonmetal,False,2018,Explosives,False
0200137,CA,metal_nonmetal,False,2018,Machinery,False
0200137,CA,metal_nonmetal,False,2018,Machinery,False
0200137,CA,metal_nonmetal,False,2018,Powered Tools,False
0200137,CA,metal_nonmetal,False,2018,Caught Between,False
0200137,CA,metal_nonmetal,False,2018,Explosives,False
0200137,CA,metal_nonmetal,False,2018,Explosives,False
0200137,CA,metal_nonmetal,False,2018,Caught Between,False
0200137,CA,metal_nonmetal,False,2018,Machinery,False
0200144,CA,metal_nonmetal,False,2018,Machinery,False
0200144,CA,metal_nonmetal,False,2018,Explosives,False
0200144,CA,metal_nonmetal,False,2018,Powered Tools,False
0200144,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200144,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200144,CA,metal_nonmetal,False,2018,Electrical,False
0200144,CA,metal_nonmetal,False,2018,Electrical,False
0200144,CA,metal_nonmetal,False,2018,Electrical,False
0200144,CA,metal_nonmetal,False,2018,Explosives,False
0200144,CA,metal_nonmetal,False,2018,Powered Tools,False
0200144,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200150,CA,metal_nonmetal,False,2018,Powered Tools,False
0200150,CA,metal_nonmetal,False,2018,Powered Tools,False
0200350,CA,metal_nonmetal,False,2018,Caught Between,False
0200826,CA,metal_nonmetal,False,2018,Powered Tools,False
0201049,CA,metal_nonmetal,False,2018,Powered Haulage,False
0201049,CA,metal_nonmetal,False,2018,Powered Tools,False
0201049,CA,metal_nonmetal,False,2018,Powered Haulage,False
0201049,CA,metal_nonmetal,False,2018,Electrical,False
0201049,CA,metal_nonmetal,False,2018,Explosives,False
0202166,CA,metal_nonmetal,False,2018,Powered Haulage,False
0202367,CA,metal_nonmetal,False,2018,Powered Tools,False
0202647,CA,metal_nonmetal,False,2018,Machinery,False
0202746,CA,metal_nonmetal,False,2018,Electrical,False
0202746,CA,metal_nonmetal,False,2018,Electrical,False
0202746,CA,metal_nonmetal,False,2018,Electrical,False
0202891,CA,metal_nonmetal,False,2018,Powered Tools,False
0203016,CA,metal_nonmetal,False,2018,Slip/Fall,False
0203060,CA,metal_nonmetal,False,2018,Powered Tools,False
0203131,CA,metal_nonmetal,False,2018,Explosives,False
0203131,CA,metal_nonmetal,False,2018,Powered Tools,False
0203131,CA,metal_nonmetal,False,2018,Machinery,False
0203131,CA,metal_nonmetal,False,2018,Machinery,False
0203131,CA,metal_nonmetal,False,2018,Machinery,False
0203131,CA,metal_nonmetal,False,2018,Machinery,False
0203131,CA,metal_nonmetal,False,2018,Machinery,False
0203131,CA,metal_nonmetal,False,2018,Powered Tools,False
0203185,CA,metal_nonmetal,False,2018,Powered Tools,False
0203199,CA,metal_nonmetal,False,2018,Powered Haulage,False
0203270,CA,metal_nonmetal,False,2018,Machinery,False
0203270,CA,metal_nonmetal,False,2018,Powered Tools,False
0203280,CA,metal_nonmetal,False,2018,Caught Between,False
0203318,CA,metal_nonmetal,False,2018,Powered Haulage,False
0203323,CA,metal_nonmetal,False,2018,Powered Tools,False
0203331,CA,metal_nonmetal,False,2018,Powered Tools,False
0203342,CA,metal_nonmetal,False,2018,Explosives,False
0203359,CA,metal_nonmetal,False,2018,Caught Between,False
0203359,CA,metal_nonmetal,False,2018,Electrical,False
0203369,CA,metal_nonmetal,False,2018,Powered Tools,False
0300098,CO,metal_nonmetal,False,2018,Powered Haulage,False
0300256,CO,metal_nonmetal,False,2018,Powered Haulage,False
0300257,CO,metal_nonmetal,False,2018,Explosives,False
0300257,CO,metal_nonmetal,False,2018,Electrical,False
0300257,CO,metal_nonmetal,False,2018,Powered Haulage,False
0300299,CO,metal_nonmetal,False,2018,Powered Tools,False
0300313,CO,metal_nonmetal,False,2018,Machinery,False
0300464,CO,metal_nonmetal,False,2018,Explosives,False
0300855,CO,metal_nonmetal,False,2018,Explosives,False
0301240,CO,metal_nonmetal,False,2018,Slip/Fall,False
0301462,CO,metal_nonmetal,False,2018,Machinery,False
0301696,CO,metal_nonmetal,False,2018,Handling Materials,False
0301741,CO,metal_nonmetal,False,2018,Electrical,False
0301741,CO,metal_nonmetal,False,2018,Electrical,False
0301813,CO,metal_nonmetal,False,2018,Powered Haulage,False
0301818,CO,metal_nonmetal,False,2018,Explosives,False
0301818,CO,metal_nonmetal,False,2018,Powered Haulage,False
0301981,CO,metal_nonmetal,False,2018,Electrical,False
0301985,CO,metal_nonmetal,False,2018,Caught Between,False
0302016,CO,metal_nonmetal,False,2018,Explosives,False
0302023,CO,metal_nonmetal,False,2018,Powered Haulage,False
0302050,CO,metal_nonmetal,False,2018,Electrical,False
0302050,CO,metal_nonmetal,False,2018,Caught Between,False
0302050,CO,metal_nonmetal,False,2018,Other,False
0302050,CO,metal_nonmetal,False,2018,Other,False
0302050,CO,metal_nonmetal,False,2018,Powered Tools,False
0400011,CT,metal_nonmetal,False,2018,Machinery,False
0400023,CT,metal_nonmetal,False,2018,Powered Haulage,False
0400034,CT,metal_nonmetal,False,2018,Powered Tools,False
0400036,CT,metal_nonmetal,False,2018,Powered Haulage,False
0400107,CT,metal_nonmetal,False,2018,Machinery,False
0400119,CT,metal_nonmetal,False,2018,Powered Haulage,False
0400119,CT,metal_nonmetal,False,2018,Electrical,False
0400119,CT,metal_nonmetal,False,2018,Explosives,False
0400119,CT,metal_nonmetal,False,2018,Powered Tools,False
0400133,CT,metal_nonmetal,False,2018,Electrical,False
0400133,CT,metal_nonmetal,False,2018,Explosives,False
0400133,CT,metal_nonmetal,False,2018,Powered Tools,False
0400167,CT,metal_nonmetal,False,2018,Powered Haulage,False
0400191,CT,metal_nonmetal,False,2018,Electrical,False
0400196,CT,metal_nonmetal,False,2018,Powered Tools,False
0400213,CT,metal_nonmetal,False,2018,Powered Haulage,False
0400539,CT,metal_nonmetal,False,2018,Explosives,False
0400555,CT,metal_nonmetal,False,2018,Machinery,False
0400555,CT,metal_nonmetal,False,2018,Caught Between,False
0400743,CT,metal_nonmetal,False,2018,Powered Tools,False
0400743,CT,metal_nonmetal,False,2018,Electrical,False
0400743,CT,metal_nonmetal,False,2018,Powered Tools,False
0401680,CT,metal_nonmetal,False,2018,Powered Haulage,False
0401690,CT,metal_nonmetal,False,2018,Powered Haulage,False
0401769,CT,metal_nonmetal,False,2018,Powered Tools,False
0401843,CT,metal_nonmetal,False,2018,Powered Haulage,False
0401888,CT,metal_nonmetal,False,2018,Machinery,False
0401888,CT,metal_nonmetal,False,2018,Powered Haulage,False
0401888,CT,metal_nonmetal,False,2018,Explosives,False
0401888,CT,metal_nonmetal,False,2018,Electrical,False
0401949,CT,metal_nonmetal,False,2018,Powered Tools,False
0401984,CT,metal_nonmetal,False,2018,Powered Tools,False
0402542,CT,metal_nonmetal,False,2018,Explosives,False
0402542,CT,metal_nonmetal,False,2018,Caught Between,False
0402542,CT,metal_nonmetal,False,2018,Electrical,False
0402542,CT,metal_nonmetal,False,2018,Powered Tools,False
0402685,CT,metal_nonmetal,False,2018,Electrical,False
0402774,CT,metal_nonmetal,False,2018,Powered Tools,False
0402801,CT,metal_nonmetal,False,2018,Powered Haulage,False
0402848,CT,metal_nonmetal,False,2018,Electrical,False
0402964,CT,metal_nonmetal,False,2018,Other,False
0402964,CT,metal_nonmetal,False,2018,Powered Tools,False
0403031,CT,metal_nonmetal,False,2018,Electrical,False
0404157,CT,metal_nonmetal,False,2018,Powered Tools,False
0404614,CT,metal_nonmetal,False,2018,Machinery,False
0404614,CT,metal_nonmetal,False,2018,Explosives,False
0404716,CT,metal_nonmetal,False,2018,Powered Haulage,False
0404792,CT,metal_nonmetal,False,2018,Caught Between,False
0404950,CT,metal_nonmetal,False,2018,Powered Haulage,False
0405075,CT,metal_nonmetal,False,2018,Powered Haulage,False
0405108,CT,metal_nonmetal,False,2018,Machinery,False
0405319,CT,metal_nonmetal,False,2018,Powered Haulage,False
0405319,CT,metal_nonmetal,False,2018,Explosives,False
0405319,CT,metal_nonmetal,False,2018,Caught Between,False
0405481,CT,metal_nonmetal,False,2018,Machinery,False
0405503,CT,metal_nonmetal,False,2018,Machinery,False
0405561,CT,metal_nonmetal,False,2018,Slip/Fall,False
0405635,CT,metal_nonmetal,False,2018,Electrical,False
0405635,CT,metal_nonmetal,False,2018,Explosives,False
0405677,CT,metal_nonmetal,False,2018,Machinery,False
0405701,CT,metal_nonmetal,False,2018,Explosives,False
0405742,CT,metal_nonmetal,False,2018,Explosives,False
0405908,CT,metal_nonmetal,False,2018,Slip/Fall,False
0500037,FL,metal_nonmetal,False,2018,Machinery,False
0500037,FL,metal_nonmetal,False,2018,Caught Between,False
0500037,FL,metal_nonmetal,False,2018,Powered Tools,False
0500344,FL,metal_nonmetal,False,2018,Slip/Fall,False
0500344,FL,metal_nonmetal,False,2018,Explosives,False
0500790,FL,metal_nonmetal,False,2018,Powered Tools,False
0500864,FL,metal_nonmetal,False,2018,Powered Tools,False
0501902,FL,metal_nonmetal,False,2018,Explosives,False
0502256,FL,metal_nonmetal,False,2018,Caught Between,False
0502256,FL,metal_nonmetal,False,2018,Explosives,False
0502256,FL,metal_nonmetal,False,2018,Other/Unknown,False
0502256,FL,metal_nonmetal,False,2018,Machinery,False
0502256,FL,metal_nonmetal,False,2018,Explosives,False
0502256,FL,metal_nonmetal,False,2018,Powered Tools,False
0502256,FL,metal_nonmetal,False,2018,Powered Tools,False
0502256,FL,metal_nonmetal,False,2018,Powered Haulage,False
0502666,FL,metal_nonmetal,False,2018,Electrical,False
0502666,FL,metal_nonmetal,False,2018,Powered Haulage,False
0502666,FL,metal_nonmetal,False,2018,Explosives,False
0502666,FL,metal_nonmetal,False,2018,Explosives,False
0502666,FL,metal_nonmetal,False,2018,Explosives,False
0503007,FL,metal_nonmetal,False,2018,Powered Tools,False
0503092,FL,metal_nonmetal,False,2018,Powered Haulage,False
0503695,FL,metal_nonmetal,False,2018,Electrical,False
0503695,FL,metal_nonmetal,False,2018,Powered Tools,False
0504415,FL,metal_nonmetal,False,2018,Powered Haulage,False
0504654,FL,metal_nonmetal,False,2018,Powered Tools,False
0504822,FL,metal_nonmetal,False,2018,Machinery,False
0504822,FL,metal_nonmetal,False,2018,Machinery,False
0504822,FL,metal_nonmetal,False,2018,Powered Haulage,False
0504822,FL,metal_nonmetal,False,2018,Powered Tools,False
0504822,FL,metal_nonmetal,False,2018,Powered Haulage,False
0504822,FL,metal_nonmetal,False,2018,Powered Haulage,False
0504822,FL,metal_nonmetal,False,2018,Caught Between,False
0504862,FL,metal_nonmetal,False,2018,Electrical,False
0504889,FL,metal_nonmetal,False,2018,Machinery,False
0504954,FL,metal_nonmetal,False,2018,Powered Tools,False
0504954,FL,metal_nonmetal,False,2018,Explosives,False
0600019,GA,metal_nonmetal,False,2018,Machinery,False
0600636,GA,metal_nonmetal,False,2018,Machinery,False
0800024,IN,metal_nonmetal,False,2018,Explosives,False
0800046,IN,metal_nonmetal,False,2018,Explosives,False
0800051,IN,metal_nonmetal,False,2018,Electrical,False
0800051,IN,metal_nonmetal,False,2018,Explosives,False
0800051,IN,metal_nonmetal,False,2018,Powered Tools,False
0800051,IN,metal_nonmetal,False,2018,Powered Tools,False
0800051,IN,metal_nonmetal,False,2018,Explosives,False
0800078,IN,metal_nonmetal,False,2018,Powered Haulage,False
0800111,IN,metal_nonmetal,False,2018,Powered Tools,False
0800335,IN,metal_nonmetal,False,2018,Explosives,False
0800335,IN,metal_nonmetal,False,2018,Explosives,False
0800394,IN,metal_nonmetal,False,2018,Powered Haulage,False
0800395,IN,metal_nonmetal,False,2018,Machinery,False
0800545,IN,metal_nonmetal,False,2018,Explosives,False
0800635,IN,metal_nonmetal,False,2018,Explosives,False
0800991,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801058,IN,metal_nonmetal,False,2018,Electrical,False
0801058,IN,metal_nonmetal,False,2018,Electrical,False
0801058,IN,metal_nonmetal,False,2018,Explosives,False
0801103,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801117,IN,metal_nonmetal,False,2018,Slip/Fall,False
0801121,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801203,IN,metal_nonmetal,False,2018,Explosives,False
0801267,IN,metal_nonmetal,False,2018,Electrical,False
0801281,IN,metal_nonmetal,False,2018,Powered Tools,False
0801287,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801287,IN,metal_nonmetal,False,2018,Explosives,False
0801287,IN,metal_nonmetal,False,2018,Electrical,False
0801318,IN,metal_nonmetal,False,2018,Powered Tools,False
0801340,IN,metal_nonmetal,False,2018,Caught Between,False
0801370,IN,metal_nonmetal,False,2018,Caught Between,False
0801370,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801384,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801395,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801402,IN,metal_nonmetal,False,2018,Machinery,False
0801403,IN,metal_nonmetal,False,2018,Explosives,False
0801403,IN,metal_nonmetal,False,2018,Caught Between,False
0801403,IN,metal_nonmetal,False,2018,Powered Haulage,False
0801413,IN,metal_nonmetal,False,2018,Explosives,False
0900020,IA,metal_nonmetal,False,2018,Powered Tools,False
0900029,IA,metal_nonmetal,False,2018,Electrical,False
0900128,IA,metal_nonmetal,False,2018,Powered Tools,False
0900128,IA,metal_nonmetal,False,2018,Caught Between,False
0900143,IA,metal_nonmetal,False,2018,Powered Haulage,False
0900151,IA,metal_nonmetal,False,2018,Caught Between,False
0900188,IA,metal_nonmetal,False,2018,Powered Tools,False
0900337,IA,metal_nonmetal,False,2018,Explosives,False
0900580,IA,metal_nonmetal,False,2018,Electrical,False
0900726,IA,metal_nonmetal,False,2018,Powered Tools,False
0900815,IA,metal_nonmetal,False,2018,Powered Tools,False
0900901,IA,metal_nonmetal,False,2018,Powered Haulage,False
0900901,IA,metal_nonmetal,False,2018,Powered Haulage,False
0901000,IA,metal_nonmetal,False,2018,Powered Tools,False
0901026,IA,metal_nonmetal,False,2018,Powered Haulage,False
0901026,IA,metal_nonmetal,False,2018,Caught Between,False
0901088,IA,metal_nonmetal,False,2018,Powered Haulage,False
0901093,IA,metal_nonmetal,False,2018,Explosives,False
0901105,IA,metal_nonmetal,False,2018,Caught Between,False
0901106,IA,metal_nonmetal,False,2018,Powered Tools,False
0901107,IA,metal_nonmetal,False,2018,Powered Tools,False
0901108,IA,metal_nonmetal,False,2018,Caught Between,False
0901117,IA,metal_nonmetal,False,2018,Powered Tools,False
0901139,IA,metal_nonmetal,False,2018,Explosives,False
0901164,IA,metal_nonmetal,False,2018,Electrical,False
0901203,IA,metal_nonmetal,False,2018,Electrical,False
0901203,IA,metal_nonmetal,False,2018,Electrical,False
0901230,IA,metal_nonmetal,False,2018,Electrical,False
1000082,NY,metal_nonmetal,False,2018,Powered Tools,False
1000082,NY,metal_nonmetal,False,2018,Powered Tools,False
1000082,NY,metal_nonmetal,False,2018,Electrical,False
1000082,NY,metal_nonmetal,False,2018,Handling Materials,False
1000082,NY,metal_nonmetal,False,2018,Electrical,False
1000082,NY,metal_nonmetal,False,2018,Slip/Fall,False
1000082,NY,metal_nonmetal,False,2018,Electrical,False
1000082,NY,metal_nonmetal,False,2018,Electrical,False
1000082,NY,metal_nonmetal,False,2018,Explosives,False
1000352,LA,metal_nonmetal,False,2018,Powered Tools,False
1000352,LA,metal_nonmetal,False,2018,Powered Tools,False
1000352,LA,metal_nonmetal,False,2018,Electrical,False
1000772,LA,metal_nonmetal,False,2018,Electrical,False
1001326,,metal_nonmetal,False,2018,Explosives,False
1001357,,metal_nonmetal,False,2018,Explosives,False
1001357,,metal_nonmetal,False,2018,Electrical,False
1001422,LA,metal_nonmetal,False,2018,Powered Haulage,False
1001590,,metal_nonmetal,False,2018,Electrical,False
1001667,LA,metal_nonmetal,False,2018,Powered Tools,False
1001702,,metal_nonmetal,False,2018,Powered Tools,False
1001702,,metal_nonmetal,False,2018,Explosives,False
1002035,LA,metal_nonmetal,False,2018,Machinery,False
1002089,LA,metal_nonmetal,False,2018,Caught Between,False
1100003,ME,metal_nonmetal,False,2018,Explosives,False
1100055,ME,metal_nonmetal,False,2018,Machinery,False
1100069,ME,metal_nonmetal,False,2018,Powered Haulage,False
1101013,ME,metal_nonmetal,False,2018,Machinery,False
1101015,ME,metal_nonmetal,False,2018,Slip/Fall,False
1101015,ME,metal_nonmetal,False,2018,Powered Tools,False
1101102,ME,metal_nonmetal,False,2018,Explosives,False
1101578,ME,metal_nonmetal,False,2018,Caught Between,False
1101578,ME,metal_nonmetal,False,2018,Powered Haulage,False
1101580,ME,metal_nonmetal,False,2018,Powered Tools,False
1102323,ME,metal_nonmetal,False,2018,Explosives,False
1102627,ME,metal_nonmetal,False,2018,Explosives,False
1102627,ME,metal_nonmetal,False,2018,Electrical,False
1103153,ME,metal_nonmetal,False,2018,Explosives,False
1103158,ME,metal_nonmetal,False,2018,Electrical,False
1103186,ME,metal_nonmetal,False,2018,Powered Haulage,False
1103221,ME,metal_nonmetal,False,2018,Explosives,False
1200016,MD,metal_nonmetal,False,2018,Other,False
1200022,MD,metal_nonmetal,False,2018,Powered Tools,False
1200023,MD,metal_nonmetal,False,2018,Explosives,False
1200028,MD,metal_nonmetal,False,2018,Electrical,False
1200029,MD,metal_nonmetal,False,2018,Explosives,False
1200052,MD,metal_nonmetal,False,2018,Caught Between,False
1200064,MD,metal_nonmetal,False,2018,Explosives,False
1200064,MD,metal_nonmetal,False,2018,Powered Haulage,False
1200064,MD,metal_nonmetal,False,2018,Explosives,False
1200066,MD,metal_nonmetal,False,2018,Machinery,False
1200066,MD,metal_nonmetal,False,2018,Explosives,False
1200066,MD,metal_nonmetal,False,2018,Explosives,False
1200066,MD,metal_nonmetal,False,2018,Powered Tools,False
1200068,MD,metal_nonmetal,False,2018,Electrical,False
1200072,MD,metal_nonmetal,False,2018,Powered Tools,False
1200084,MD,metal_nonmetal,False,2018,Powered Haulage,False
1200109,MD,metal_nonmetal,False,2018,Explosives,False
1200124,MD,metal_nonmetal,False,2018,Machinery,False
1200136,MD,metal_nonmetal,False,2018,Caught Between,False
1200670,MD,metal_nonmetal,False,2018,Electrical,False
